StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q8,Q8_3_TEXT,Q11,Q25#1_1,Q25#1_2,Q28#1_1,Q28#1_2,Q31#1_1,Q31#1_2,Q33#1_1,Q33#1_2,Q35#1_1,Q35#1_2,Q37#1_1,Q37#1_2,Q39#1_1,Q39#1_2,Q41#1_1,Q41#1_2,Q43#1_1,Q43#1_2,Q45#1_1,Q45#1_2,Q47#1_1,Q47#1_2,Q49#1_1,Q49#1_2,Q51#1_1,Q51#1_2,Q53#1_1,Q53#1_2,Q55#1_1,Q55#1_2,Q57#1_1,Q57#1_2,Q60#1_1,Q60#1_2,Q62#1_1,Q62#1_2
2020-05-21 13:12:05,2020-05-21 13:14:28,IP Address,73.203.232.247,100,143,True,2020-05-21 13:14:28,R_1BLTzPY4HA77grL,,,,,31.3144989013671875,-89.3787994384765625,anonymous,EN,I accept,49,3824591782,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested
2020-05-21 20:01:20,2020-05-21 20:03:00,IP Address,76.102.120.17,100,99,True,2020-05-21 20:03:00,R_2OURogdfgI5pwop,,,,,37.76519775390625,-122.15789794921875,anonymous,EN,I accept,20,gpo510,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-21 20:05:45,2020-05-21 20:08:06,IP Address,122.254.74.15,100,141,True,2020-05-21 20:08:06,R_1GU1q3B6sIIqeW3,,,,,24.904296875,67.081695556640625,anonymous,EN,I accept,25,31531,Male,,Female,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested
2020-05-22 00:18:47,2020-05-22 00:23:20,IP Address,157.34.125.30,100,272,True,2020-05-22 00:23:20,R_3Kr2A602n0CSj1o,,,,,23.252593994140625,77.404510498046875,anonymous,EN,I accept,29,y,Male,,Both,1 - Not at all interested,2 - Slightly interested,,,,,3 - Moderately interested,5 - Extremely interested,4 - Very interested,5 - Extremely interested,,,,,1 - Not at all interested,2 - Slightly interested,2 - Slightly interested,1 - Not at all interested,,,,,4 - Very interested,3 - Moderately interested,4 - Very interested,2 - Slightly interested,,,,,4 - Very interested,2 - Slightly interested,1 - Not at all interested,1 - Not at all interested,,
2020-05-22 04:22:35,2020-05-22 04:27:21,IP Address,157.37.133.177,100,286,True,2020-05-22 04:27:22,R_238eD7jktzxwQkU,,,,,26.9203948974609375,75.7881927490234375,anonymous,EN,I accept,24,not required,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-05-22 13:10:18,2020-05-22 13:16:21,IP Address,49.37.196.51,100,363,True,2020-05-22 13:16:22,R_3KVDvQQkAoLmeU2,,,,,12.97210693359375,77.593292236328125,anonymous,EN,I accept,33,AKS24,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested
2020-05-22 19:37:01,2020-05-22 19:40:12,IP Address,180.181.61.200,100,191,True,2020-05-22 19:40:12,R_3jVe1DZ7nUosuAH,,,,,-33.8592071533203125,151.20550537109375,anonymous,EN,I accept,24,sloth,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,
2020-05-23 02:48:42,2020-05-23 02:51:06,IP Address,185.37.25.222,100,143,True,2020-05-23 02:51:06,R_dgR3HzymefGy0y5,,,,,44.8166046142578125,20.47210693359375,anonymous,EN,I accept,20,A,Female,,Male,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-23 12:29:15,2020-05-23 12:36:44,IP Address,109.175.159.66,100,449,True,2020-05-23 12:36:45,R_2zUTY7qTxfjb3SF,,,,,51.5189056396484375,-0.335296630859375,anonymous,EN,I accept,40,ss22,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,
2020-05-25 02:49:20,2020-05-25 02:50:32,IP Address,80.110.112.231,100,72,True,2020-05-25 02:50:33,R_R8JTjMELKxq2fEl,,,,,48.15350341796875,16.385498046875,anonymous,EN,I accept,25,gugu,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested
2020-05-25 15:49:53,2020-05-25 15:53:03,IP Address,76.104.205.204,100,190,True,2020-05-25 15:53:03,R_YQxuuLjqxS1fDIl,,,,,48.7494049072265625,-122.48960113525390625,anonymous,EN,I accept,24,lad123,Female,,Both,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,3 - Moderately interested,1 - Not at all interested,1 - Not at all interested,,,,,2 - Slightly interested,1 - Not at all interested,2 - Slightly interested,2 - Slightly interested,,,,,3 - Moderately interested,2 - Slightly interested,3 - Moderately interested,2 - Slightly interested,,,,,2 - Slightly interested,2 - Slightly interested,3 - Moderately interested,4 - Very interested,,
2020-05-26 06:32:12,2020-05-26 06:34:55,IP Address,82.15.99.63,100,162,True,2020-05-26 06:34:55,R_2tFo3qy0Sb8Z3Hl,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,I accept,28,AK2608,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-26 09:21:51,2020-05-26 09:23:43,IP Address,82.117.152.218,100,111,True,2020-05-26 09:23:43,R_p9TbFuASrdjt3gt,,,,,49.568603515625,16.50390625,anonymous,EN,I accept,23,1610,Male,,Male,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-26 09:46:16,2020-05-26 09:48:29,IP Address,82.5.40.200,100,132,True,2020-05-26 09:48:30,R_DTcW3npWss334w9,,,,,51.737701416015625,-1.2053985595703125,anonymous,EN,I accept,22,917816,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-05-27 04:34:20,2020-05-27 04:35:42,IP Address,43.252.112.40,100,82,True,2020-05-27 04:35:43,R_3s7zhybTZu0u6d6,,,,,-33.8885955810546875,151.203094482421875,anonymous,EN,I accept,36,cc34,Female,,Male,4 - Very interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,5 - Extremely interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,5 - Extremely interested,5 - Extremely interested,,,4 - Very interested,3 - Moderately interested,,
2020-05-27 09:58:32,2020-05-27 10:03:01,IP Address,151.227.47.185,100,268,True,2020-05-27 10:03:01,R_XGuxwYRzwSz0vFn,,,,,54.9662933349609375,-1.6092987060546875,anonymous,EN,I accept,24,NE5869JD,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,
2020-05-27 23:54:34,2020-05-27 23:56:25,IP Address,14.192.213.64,100,111,True,2020-05-27 23:56:25,R_8bMnMZbDe8XwdPP,,,,,3.16839599609375,101.70330810546875,anonymous,EN,I accept,23,12398,Female,,Both,2 - Slightly interested,2 - Slightly interested,,,,,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,,,,,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,,,,,1 - Not at all interested,1 - Not at all interested,2 - Slightly interested,2 - Slightly interested,,,,,1 - Not at all interested,1 - Not at all interested,2 - Slightly interested,2 - Slightly interested,,
2020-05-28 08:37:27,2020-05-28 08:42:25,IP Address,82.132.247.111,100,297,True,2020-05-28 08:42:25,R_22S5IIsSCbqrmLd,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,I accept,30,Was890,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,3 - Moderately interested,,
2020-05-29 03:32:09,2020-05-29 03:34:10,IP Address,149.167.139.172,100,121,True,2020-05-29 03:34:10,R_10vMf9qvDOHDUbo,,,,,-31.9633026123046875,115.860809326171875,anonymous,EN,I accept,22,nc090697,Female,,Male,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-29 04:26:38,2020-05-29 04:27:48,IP Address,79.69.254.191,100,70,True,2020-05-29 04:27:49,R_3Gjjml3PcfnngcT,,,,,51.493194580078125,0.341094970703125,anonymous,EN,I accept,27,123654,Male,,Male,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-29 04:44:47,2020-05-29 04:49:36,IP Address,93.34.220.83,100,288,True,2020-05-29 04:49:36,R_2DXZUnLcQBni2NC,,,,,43.70849609375,10.403594970703125,anonymous,EN,I accept,21,2185,Female,,Male,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-05-29 05:21:03,2020-05-29 05:24:30,IP Address,59.102.71.194,100,207,True,2020-05-29 05:24:31,R_UnzazgUvww4XU6R,,,,,-33.859100341796875,151.2001953125,anonymous,EN,I accept,21,1012,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,4 - Very interested,,
2020-05-29 08:26:24,2020-05-29 08:29:04,IP Address,213.144.153.168,100,160,True,2020-05-29 08:29:04,R_1F2MMQTExrbZSfG,,,,,47.36639404296875,8.554595947265625,anonymous,EN,I accept,21,2125,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested
2020-05-29 10:47:18,2020-05-29 10:50:41,IP Address,78.144.95.138,100,203,True,2020-05-29 10:50:41,R_3EoudQxXM0TzrZo,,,,,53.327392578125,-3.4080047607421875,anonymous,EN,I accept,21,was120,Male,,Female,,,4 - Very interested,1 - Not at all interested,,,4 - Very interested,5 - Extremely interested,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,4 - Very interested,,,2 - Slightly interested,4 - Very interested,,,4 - Very interested,5 - Extremely interested
2020-05-29 11:08:57,2020-05-29 11:12:15,IP Address,90.240.214.173,100,197,True,2020-05-29 11:12:15,R_NVVAFg2J6P7IHJL,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,I accept,25,hi25,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,5 - Extremely interested,1 - Not at all interested,,,5 - Extremely interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested
2020-05-29 11:10:15,2020-05-29 11:15:05,IP Address,69.253.46.107,100,289,True,2020-05-29 11:15:05,R_3IcTOp4NNpSoGHv,,,,,40.0218048095703125,-75.26309967041015625,anonymous,EN,I accept,26,Anch!ses,Male,,Female,,,5 - Extremely interested,5 - Extremely interested,,,4 - Very interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,5 - Extremely interested,5 - Extremely interested
